TaskName,GenerationTime,TaskID,TaskSize,CyclesPerBit,TransBitRate,DDL,SrcName
t22860,22847.0,22860,90,297,30,80,n28
t22861,22848.0,22861,87,178,20,58,n8
t22862,22848.0,22862,37,692,30,30,n9
t22863,22849.0,22863,28,681,10,99,n8
t22864,22850.0,22864,13,768,30,20,n2
t22865,22850.0,22865,26,861,30,56,n11
t22866,22850.0,22866,65,478,30,41,n34
t22867,22853.0,22867,98,843,10,99,n1
t22868,22853.0,22868,12,371,10,65,n47
t22869,22855.0,22869,83,139,40,90,n11
t22870,22855.0,22870,32,315,40,36,n11
t22871,22856.0,22871,82,950,40,48,n26
t22872,22858.0,22872,20,681,40,22,n20
t22873,22859.0,22873,94,695,10,63,n45
t22874,22860.0,22874,17,783,10,98,n1
t22875,22860.0,22875,51,862,10,86,n34
t22876,22861.0,22876,84,289,10,25,n2
t22877,22861.0,22877,58,720,20,58,n44
t22878,22863.0,22878,79,238,20,66,n19
t22879,22863.0,22879,56,451,30,61,n44
t22880,22867.0,22880,95,399,20,40,n40
t22881,22868.0,22881,90,739,10,66,n36
t22882,22869.0,22882,67,896,10,21,n5
t22883,22870.0,22883,23,614,20,39,n17
t22884,22871.0,22884,80,504,20,82,n46
t22885,22874.0,22885,46,483,20,47,n37
t22886,22874.0,22886,89,868,30,57,n41
t22887,22875.0,22887,15,691,40,31,n1
t22888,22876.0,22888,11,273,30,63,n22
t22889,22878.0,22889,13,998,40,86,n11
t22890,22878.0,22890,66,810,30,39,n17
t22891,22878.0,22891,22,192,10,91,n19
t22892,22878.0,22892,83,304,40,75,n21
t22893,22880.0,22893,29,626,20,87,n10
t22894,22880.0,22894,13,132,30,31,n27
t22895,22881.0,22895,69,107,10,94,n22
t22896,22882.0,22896,60,815,30,53,n10
t22897,22885.0,22897,68,500,10,25,n3
t22898,22885.0,22898,14,396,40,45,n12
t22899,22885.0,22899,75,880,40,100,n17
t22900,22886.0,22900,32,751,10,81,n10
t22901,22886.0,22901,52,637,20,54,n26
t22902,22887.0,22902,61,234,20,24,n49
t22903,22888.0,22903,72,878,30,75,n20
t22904,22888.0,22904,97,938,40,85,n27
t22905,22889.0,22905,71,546,30,60,n47
t22906,22890.0,22906,75,221,40,86,n22
t22907,22890.0,22907,59,119,20,41,n31
t22908,22891.0,22908,85,186,20,50,n32
t22909,22892.0,22909,79,263,20,78,n0
t22910,22894.0,22910,38,887,30,38,n1
t22911,22894.0,22911,96,623,40,74,n5
t22912,22894.0,22912,62,186,20,44,n46
t22913,22895.0,22913,93,917,10,92,n25
t22914,22896.0,22914,96,658,20,67,n8
t22915,22897.0,22915,88,415,40,75,n1
t22916,22897.0,22916,33,273,30,58,n21
t22917,22897.0,22917,73,667,20,92,n35
t22918,22901.0,22918,50,257,10,57,n18
t22919,22902.0,22919,96,232,40,88,n28
t22920,22903.0,22920,78,415,10,51,n31
t22921,22904.0,22921,16,429,10,89,n7
t22922,22905.0,22922,33,317,40,81,n44
t22923,22906.0,22923,100,297,20,69,n1
t22924,22906.0,22924,22,308,30,28,n18
t22925,22907.0,22925,13,587,30,41,n20
t22926,22908.0,22926,66,695,40,56,n44
t22927,22911.0,22927,14,543,20,42,n0
t22928,22911.0,22928,95,579,20,88,n25
t22929,22911.0,22929,37,881,10,76,n29
t22930,22912.0,22930,25,582,10,28,n29
t22931,22912.0,22931,26,528,40,99,n38
t22932,22912.0,22932,37,603,40,24,n47
t22933,22913.0,22933,26,273,30,81,n1
t22934,22914.0,22934,38,249,20,90,n13
t22935,22914.0,22935,86,187,20,61,n23
t22936,22915.0,22936,96,235,10,100,n14
t22937,22916.0,22937,54,864,20,76,n14
t22938,22916.0,22938,93,755,20,54,n46
t22939,22917.0,22939,46,124,40,80,n6
t22940,22917.0,22940,90,716,40,27,n37
t22941,22918.0,22941,83,182,10,23,n4
t22942,22918.0,22942,45,632,10,78,n33
t22943,22918.0,22943,81,238,40,36,n36
t22944,22919.0,22944,17,490,10,93,n0
t22945,22919.0,22945,93,246,20,71,n28
t22946,22921.0,22946,72,522,20,82,n18
t22947,22921.0,22947,66,472,30,46,n19
t22948,22922.0,22948,67,608,10,27,n2
t22949,22923.0,22949,93,857,30,47,n26
t22950,22925.0,22950,71,549,40,20,n5
t22951,22926.0,22951,59,578,20,72,n37
t22952,22927.0,22952,70,691,30,82,n4
t22953,22930.0,22953,92,126,10,49,n27
t22954,22931.0,22954,33,537,10,73,n33
t22955,22931.0,22955,92,693,40,48,n38
t22956,22932.0,22956,10,629,40,56,n10
t22957,22932.0,22957,14,536,20,25,n44
t22958,22933.0,22958,42,737,20,53,n7
t22959,22938.0,22959,37,263,30,27,n39
t22960,22939.0,22960,31,653,30,62,n15
t22961,22942.0,22961,79,417,40,75,n44
t22962,22943.0,22962,85,193,30,36,n6
t22963,22943.0,22963,82,888,20,83,n15
t22964,22944.0,22964,74,430,20,51,n26
t22965,22944.0,22965,72,398,20,68,n44
t22966,22945.0,22966,24,440,10,74,n16
t22967,22949.0,22967,98,150,20,52,n3
t22968,22950.0,22968,13,783,30,98,n4
t22969,22950.0,22969,34,344,40,87,n25
t22970,22950.0,22970,21,616,30,35,n35
t22971,22951.0,22971,93,737,40,98,n7
t22972,22951.0,22972,73,941,30,55,n26
t22973,22952.0,22973,25,342,30,99,n4
t22974,22952.0,22974,82,778,40,84,n26
t22975,22954.0,22975,65,938,40,99,n1
t22976,22954.0,22976,13,238,30,93,n14
t22977,22954.0,22977,77,201,30,32,n30
t22978,22954.0,22978,80,136,40,27,n36
t22979,22954.0,22979,24,595,40,70,n43
t22980,22955.0,22980,10,279,30,100,n5
t22981,22955.0,22981,83,157,20,100,n10
t22982,22956.0,22982,23,250,10,96,n16
t22983,22956.0,22983,55,286,20,59,n18
t22984,22957.0,22984,78,496,20,61,n6
t22985,22957.0,22985,87,122,20,67,n7
t22986,22958.0,22986,99,235,40,69,n28
t22987,22958.0,22987,18,568,30,74,n36
t22988,22958.0,22988,32,986,10,55,n38
t22989,22959.0,22989,72,431,40,40,n8
t22990,22959.0,22990,37,355,20,73,n31
t22991,22960.0,22991,87,393,30,84,n31
t22992,22960.0,22992,95,326,10,56,n37
t22993,22961.0,22993,21,821,30,62,n0
t22994,22961.0,22994,71,370,30,85,n46
t22995,22962.0,22995,30,681,20,91,n45
t22996,22964.0,22996,35,942,40,33,n17
t22997,22965.0,22997,22,831,30,59,n27
t22998,22967.0,22998,38,1000,10,59,n6
t22999,22967.0,22999,43,769,30,33,n26
t23000,22967.0,23000,77,920,20,59,n32
t23001,22969.0,23001,95,361,10,63,n34
t23002,22969.0,23002,49,835,40,60,n44
t23003,22970.0,23003,56,539,10,47,n16
t23004,22973.0,23004,69,856,40,55,n15
t23005,22973.0,23005,98,656,40,91,n30
t23006,22975.0,23006,38,675,30,51,n39
t23007,22976.0,23007,34,112,20,51,n15
t23008,22976.0,23008,99,178,10,58,n17
t23009,22976.0,23009,100,638,20,89,n20
t23010,22977.0,23010,48,788,30,69,n29
t23011,22978.0,23011,45,565,10,74,n10
t23012,22979.0,23012,51,669,30,94,n20
t23013,22979.0,23013,32,524,20,75,n22
t23014,22979.0,23014,75,859,40,58,n27
t23015,22979.0,23015,19,251,30,36,n31
t23016,22979.0,23016,53,569,30,69,n41
t23017,22980.0,23017,64,373,20,92,n47
t23018,22982.0,23018,56,278,30,91,n16
t23019,22983.0,23019,82,375,20,83,n22
t23020,22984.0,23020,95,405,40,60,n0
t23021,22985.0,23021,18,305,10,73,n7
t23022,22985.0,23022,24,584,30,74,n48
t23023,22986.0,23023,96,693,30,24,n25
t23024,22986.0,23024,95,365,10,38,n39
t23025,22988.0,23025,75,521,30,73,n29
t23026,22988.0,23026,92,801,40,53,n38
t23027,22989.0,23027,22,463,40,88,n3
t23028,22989.0,23028,53,598,30,54,n38
t23029,22993.0,23029,75,232,10,21,n5
t23030,22993.0,23030,29,827,20,51,n26
t23031,22994.0,23031,32,548,40,63,n30
t23032,22995.0,23032,99,734,10,62,n5
t23033,22998.0,23033,97,109,20,77,n39
t23034,22998.0,23034,34,382,40,25,n49
t23035,22999.0,23035,77,138,30,70,n47
t23036,23001.0,23036,12,767,10,42,n25
t23037,23005.0,23037,89,563,40,97,n13
t23038,23005.0,23038,60,451,20,81,n25
t23039,23006.0,23039,54,901,10,77,n10
t23040,23006.0,23040,40,211,30,91,n32
t23041,23007.0,23041,29,311,30,79,n10
t23042,23007.0,23042,43,359,30,48,n27
t23043,23007.0,23043,10,123,10,48,n33
t23044,23007.0,23044,81,435,10,93,n45
t23045,23008.0,23045,24,270,30,37,n30
t23046,23009.0,23046,12,645,30,65,n8
t23047,23009.0,23047,10,958,30,97,n23
t23048,23010.0,23048,48,363,30,63,n34
t23049,23012.0,23049,99,362,30,57,n32
t23050,23013.0,23050,34,919,30,28,n39
t23051,23015.0,23051,32,665,10,54,n3
t23052,23016.0,23052,89,444,30,69,n11
t23053,23016.0,23053,87,469,20,21,n16
t23054,23016.0,23054,31,681,30,85,n39
t23055,23018.0,23055,71,830,30,72,n19
t23056,23018.0,23056,17,750,40,35,n41
t23057,23023.0,23057,23,771,10,32,n13
t23058,23023.0,23058,38,359,20,83,n39
t23059,23023.0,23059,73,753,10,23,n46
t23060,23024.0,23060,55,181,30,32,n21
t23061,23025.0,23061,52,398,20,21,n25
t23062,23028.0,23062,84,941,10,44,n9
t23063,23029.0,23063,90,929,40,59,n15
t23064,23029.0,23064,24,804,10,79,n23
t23065,23032.0,23065,51,691,40,71,n3
t23066,23032.0,23066,58,608,20,48,n35
t23067,23032.0,23067,51,284,10,79,n49
t23068,23033.0,23068,75,610,20,98,n46
t23069,23034.0,23069,85,930,30,51,n6
t23070,23034.0,23070,19,897,30,39,n6
t23071,23035.0,23071,44,992,20,28,n23
t23072,23035.0,23072,32,189,40,38,n31
t23073,23035.0,23073,47,312,10,78,n41
t23074,23036.0,23074,91,556,40,86,n2
t23075,23036.0,23075,32,742,20,32,n3
t23076,23039.0,23076,50,222,40,70,n21
t23077,23039.0,23077,75,966,40,35,n33
t23078,23042.0,23078,62,760,20,54,n27
t23079,23044.0,23079,89,713,10,98,n31
t23080,23044.0,23080,20,531,40,33,n36
t23081,23046.0,23081,58,288,20,54,n21
t23082,23047.0,23082,26,103,40,72,n48
t23083,23052.0,23083,87,144,10,70,n13
t23084,23052.0,23084,66,254,30,79,n42
t23085,23055.0,23085,60,116,40,75,n7
t23086,23057.0,23086,73,936,40,40,n16
t23087,23057.0,23087,70,661,10,27,n27
t23088,23057.0,23088,47,209,10,31,n37
t23089,23059.0,23089,90,779,20,41,n18
t23090,23062.0,23090,25,244,10,29,n15
t23091,23062.0,23091,73,624,30,51,n30
t23092,23064.0,23092,71,807,30,74,n7
t23093,23065.0,23093,35,478,20,31,n6
t23094,23066.0,23094,71,401,20,88,n29
t23095,23066.0,23095,14,799,20,83,n41
t23096,23070.0,23096,70,123,40,64,n35
t23097,23071.0,23097,27,152,20,27,n11
t23098,23072.0,23098,76,205,20,44,n44
t23099,23073.0,23099,19,708,40,42,n2
t23100,23073.0,23100,94,106,10,74,n2
t23101,23073.0,23101,44,551,20,30,n41
t23102,23073.0,23102,35,185,20,90,n42
t23103,23074.0,23103,43,338,20,49,n11
t23104,23074.0,23104,23,383,40,38,n43
t23105,23075.0,23105,11,450,20,20,n26
t23106,23076.0,23106,74,567,30,71,n32
t23107,23078.0,23107,74,350,40,28,n8
t23108,23078.0,23108,20,351,10,57,n44
t23109,23079.0,23109,76,871,10,42,n31
t23110,23080.0,23110,16,737,40,68,n5
t23111,23080.0,23111,96,165,40,69,n23
t23112,23081.0,23112,22,596,20,33,n44
t23113,23082.0,23113,59,186,10,93,n36
t23114,23083.0,23114,69,786,20,34,n0
t23115,23084.0,23115,82,796,10,96,n14
t23116,23084.0,23116,92,545,10,44,n25
t23117,23086.0,23117,65,496,20,55,n13
t23118,23086.0,23118,28,784,20,29,n13
t23119,23088.0,23119,11,132,10,61,n4
t23120,23088.0,23120,39,949,20,25,n32
t23121,23089.0,23121,58,662,30,93,n12
t23122,23090.0,23122,24,367,10,34,n25
t23123,23091.0,23123,49,809,30,55,n29
t23124,23092.0,23124,66,489,40,43,n27
t23125,23093.0,23125,64,564,10,67,n10
t23126,23095.0,23126,16,131,40,52,n11
t23127,23096.0,23127,51,361,40,21,n31
t23128,23096.0,23128,66,629,30,94,n34
t23129,23098.0,23129,27,176,30,57,n34
t23130,23099.0,23130,78,726,10,84,n18
t23131,23099.0,23131,20,652,30,27,n29
t23132,23101.0,23132,19,328,20,92,n7
t23133,23101.0,23133,63,987,10,82,n46
t23134,23102.0,23134,41,637,40,38,n42
t23135,23104.0,23135,52,829,40,72,n12
t23136,23106.0,23136,86,894,30,82,n6
t23137,23107.0,23137,21,895,10,34,n2
t23138,23107.0,23138,64,674,10,81,n8
t23139,23107.0,23139,93,333,30,86,n34
t23140,23108.0,23140,76,645,10,57,n41
t23141,23109.0,23141,30,903,30,58,n22
t23142,23110.0,23142,46,933,40,35,n48
t23143,23116.0,23143,53,747,10,43,n8
t23144,23121.0,23144,94,607,20,67,n27
t23145,23121.0,23145,39,838,20,86,n36
t23146,23122.0,23146,36,260,20,38,n13
t23147,23123.0,23147,23,980,20,92,n0
t23148,23123.0,23148,40,385,20,83,n18
t23149,23124.0,23149,74,923,30,29,n21
t23150,23124.0,23150,37,584,30,44,n32
t23151,23125.0,23151,91,691,10,81,n7
t23152,23125.0,23152,18,124,20,32,n33
t23153,23126.0,23153,59,970,40,96,n4
t23154,23127.0,23154,25,296,30,63,n2
t23155,23127.0,23155,25,781,30,67,n3
t23156,23127.0,23156,86,429,20,72,n21
t23157,23127.0,23157,56,403,10,30,n35
t23158,23128.0,23158,21,175,40,37,n14
t23159,23128.0,23159,51,319,40,36,n24
t23160,23129.0,23160,70,691,30,67,n18
t23161,23131.0,23161,24,703,20,50,n44
t23162,23133.0,23162,51,856,40,31,n10
t23163,23134.0,23163,66,601,30,50,n2
t23164,23134.0,23164,87,487,40,55,n13
t23165,23135.0,23165,51,919,20,28,n2
t23166,23136.0,23166,45,773,40,75,n7
t23167,23137.0,23167,22,618,40,95,n8
t23168,23139.0,23168,41,794,30,46,n8
t23169,23139.0,23169,18,725,40,61,n10
t23170,23139.0,23170,55,280,10,95,n16
t23171,23139.0,23171,81,893,30,71,n35
t23172,23141.0,23172,76,913,20,69,n45
t23173,23142.0,23173,38,710,40,39,n11
t23174,23142.0,23174,89,393,40,55,n12
t23175,23144.0,23175,86,599,40,65,n36
t23176,23148.0,23176,38,463,20,38,n0
t23177,23148.0,23177,49,694,30,52,n6
t23178,23148.0,23178,82,503,20,92,n15
t23179,23149.0,23179,62,680,40,96,n47
t23180,23150.0,23180,79,148,10,41,n11
t23181,23152.0,23181,29,194,10,65,n19
t23182,23153.0,23182,36,943,20,63,n2
t23183,23155.0,23183,35,207,40,79,n31
t23184,23156.0,23184,89,106,30,50,n30
t23185,23158.0,23185,51,681,20,39,n5
t23186,23159.0,23186,83,897,40,56,n40
t23187,23161.0,23187,29,939,20,48,n3
t23188,23161.0,23188,25,463,30,49,n4
t23189,23161.0,23189,18,267,10,21,n16
t23190,23161.0,23190,65,872,20,87,n16
t23191,23161.0,23191,13,241,10,55,n26
t23192,23163.0,23192,43,752,30,49,n20
t23193,23163.0,23193,89,682,40,42,n31
t23194,23164.0,23194,68,522,30,44,n5
t23195,23165.0,23195,25,232,40,27,n27
t23196,23167.0,23196,83,110,40,51,n0
t23197,23167.0,23197,90,598,20,22,n14
t23198,23170.0,23198,43,140,40,37,n13
t23199,23172.0,23199,23,106,30,52,n31
t23200,23172.0,23200,67,250,20,36,n46
t23201,23173.0,23201,61,232,40,71,n4
t23202,23175.0,23202,60,289,10,62,n3
t23203,23175.0,23203,59,613,10,75,n11
t23204,23176.0,23204,74,607,10,54,n16
t23205,23177.0,23205,37,719,10,38,n35
t23206,23179.0,23206,17,315,20,100,n39
t23207,23181.0,23207,10,787,30,60,n31
t23208,23181.0,23208,22,544,40,31,n48
t23209,23182.0,23209,78,855,20,94,n5
t23210,23183.0,23210,63,999,10,40,n43
t23211,23184.0,23211,38,712,40,79,n33
t23212,23185.0,23212,80,691,40,35,n43
t23213,23186.0,23213,83,368,40,37,n23
t23214,23187.0,23214,62,695,30,97,n1
t23215,23187.0,23215,98,209,40,47,n22
t23216,23188.0,23216,62,370,40,48,n9
t23217,23189.0,23217,48,369,30,93,n24
t23218,23189.0,23218,78,236,10,33,n29
t23219,23189.0,23219,24,832,20,100,n44
t23220,23190.0,23220,96,875,30,90,n6
t23221,23195.0,23221,44,226,30,95,n8
t23222,23195.0,23222,12,314,30,43,n21
t23223,23195.0,23223,78,265,30,41,n33
t23224,23199.0,23224,93,274,20,72,n8
t23225,23199.0,23225,15,294,40,26,n12
t23226,23199.0,23226,96,978,10,83,n45
t23227,23200.0,23227,12,356,10,47,n35
t23228,23203.0,23228,18,317,30,83,n27
t23229,23205.0,23229,82,357,10,83,n6
t23230,23206.0,23230,27,789,30,39,n12
t23231,23207.0,23231,91,603,30,80,n36
t23232,23207.0,23232,21,118,20,97,n47
t23233,23207.0,23233,87,581,30,36,n47
t23234,23211.0,23234,37,549,10,26,n20
t23235,23211.0,23235,81,601,40,97,n26
t23236,23212.0,23236,46,356,40,42,n48
t23237,23213.0,23237,20,261,10,39,n7
t23238,23213.0,23238,69,281,20,56,n48
t23239,23214.0,23239,90,462,20,39,n16
t23240,23215.0,23240,57,584,20,41,n1
t23241,23215.0,23241,40,644,40,75,n10
t23242,23216.0,23242,82,243,20,51,n49
t23243,23218.0,23243,82,616,30,39,n17
t23244,23219.0,23244,59,325,30,40,n10
t23245,23221.0,23245,92,704,10,99,n30
t23246,23222.0,23246,98,240,40,59,n17
t23247,23222.0,23247,49,774,30,87,n49
t23248,23223.0,23248,26,974,20,74,n7
t23249,23224.0,23249,16,967,10,49,n16
t23250,23224.0,23250,32,581,40,30,n24
t23251,23225.0,23251,16,286,30,33,n24
t23252,23225.0,23252,48,705,10,95,n40
t23253,23225.0,23253,11,404,40,86,n49
t23254,23226.0,23254,57,693,40,61,n39
t23255,23227.0,23255,13,424,20,37,n29
t23256,23228.0,23256,70,933,20,66,n23
t23257,23229.0,23257,57,267,20,60,n13
t23258,23229.0,23258,88,117,20,80,n28
t23259,23230.0,23259,16,680,40,78,n1
t23260,23231.0,23260,34,380,40,86,n18
t23261,23234.0,23261,74,484,40,63,n2
t23262,23234.0,23262,35,819,10,56,n19
t23263,23236.0,23263,79,533,20,57,n11
t23264,23236.0,23264,45,494,10,74,n27
t23265,23237.0,23265,59,135,20,68,n13
t23266,23239.0,23266,65,519,40,79,n42
t23267,23240.0,23267,45,917,30,80,n12
t23268,23240.0,23268,17,901,30,83,n25
t23269,23242.0,23269,20,406,20,26,n12
t23270,23243.0,23270,97,785,10,98,n0
t23271,23244.0,23271,37,491,30,26,n14
t23272,23245.0,23272,62,857,40,83,n3
t23273,23245.0,23273,39,641,20,31,n39
t23274,23246.0,23274,12,812,40,55,n2
t23275,23246.0,23275,79,372,40,73,n3
t23276,23246.0,23276,64,212,40,44,n11
t23277,23246.0,23277,56,540,10,54,n16
t23278,23247.0,23278,54,804,40,99,n15
t23279,23247.0,23279,25,702,10,23,n19
t23280,23247.0,23280,84,945,40,39,n46
t23281,23248.0,23281,97,137,20,96,n38
t23282,23249.0,23282,33,884,20,37,n31
t23283,23250.0,23283,32,101,30,30,n8
t23284,23250.0,23284,27,534,10,33,n12
t23285,23253.0,23285,52,911,30,71,n24
t23286,23254.0,23286,14,272,30,67,n20
t23287,23254.0,23287,53,954,20,94,n22
t23288,23254.0,23288,33,733,20,56,n39
t23289,23255.0,23289,93,159,40,73,n29
t23290,23256.0,23290,56,987,40,27,n10
t23291,23256.0,23291,27,996,40,27,n28
t23292,23257.0,23292,95,815,10,23,n4
t23293,23258.0,23293,26,728,40,88,n0
t23294,23260.0,23294,57,510,10,35,n8
t23295,23260.0,23295,59,678,30,38,n30
t23296,23261.0,23296,99,541,30,85,n16
t23297,23261.0,23297,23,384,30,67,n24
t23298,23263.0,23298,83,734,20,24,n20
t23299,23264.0,23299,72,382,20,42,n39
t23300,23265.0,23300,26,526,30,51,n17
t23301,23265.0,23301,19,613,30,52,n37
t23302,23267.0,23302,50,103,40,65,n17
t23303,23269.0,23303,93,420,30,95,n31
t23304,23271.0,23304,75,750,20,54,n15
t23305,23271.0,23305,10,938,30,75,n26
t23306,23271.0,23306,46,344,30,39,n43
t23307,23273.0,23307,90,943,20,73,n7
t23308,23276.0,23308,65,248,30,46,n19
t23309,23277.0,23309,64,857,10,30,n3
t23310,23278.0,23310,40,157,10,66,n46
t23311,23278.0,23311,87,312,10,51,n47
t23312,23281.0,23312,75,126,40,70,n30
t23313,23282.0,23313,22,994,40,73,n19
t23314,23283.0,23314,17,844,10,24,n43
t23315,23283.0,23315,29,336,40,43,n44
t23316,23284.0,23316,79,481,40,68,n2
t23317,23284.0,23317,26,752,10,74,n29
t23318,23285.0,23318,11,600,20,43,n20
t23319,23286.0,23319,66,511,20,93,n25
t23320,23286.0,23320,90,483,20,74,n40
t23321,23287.0,23321,71,325,20,55,n27
t23322,23288.0,23322,100,814,20,98,n11
t23323,23289.0,23323,15,977,20,93,n12
t23324,23289.0,23324,40,465,30,43,n24
t23325,23289.0,23325,21,854,20,49,n41
t23326,23291.0,23326,17,206,20,59,n48
t23327,23292.0,23327,74,709,30,54,n37
t23328,23293.0,23328,45,778,40,42,n7
t23329,23293.0,23329,35,101,30,88,n45
t23330,23294.0,23330,35,115,40,91,n17
t23331,23294.0,23331,25,327,20,69,n42
t23332,23296.0,23332,10,328,40,21,n10
t23333,23298.0,23333,19,993,10,59,n44
t23334,23299.0,23334,100,473,20,74,n16
t23335,23300.0,23335,90,772,40,74,n18
t23336,23301.0,23336,57,269,10,60,n37
t23337,23302.0,23337,86,800,30,99,n40
t23338,23303.0,23338,17,372,40,87,n44
t23339,23304.0,23339,35,565,30,46,n44
t23340,23305.0,23340,66,211,40,40,n1
t23341,23305.0,23341,42,185,40,31,n5
t23342,23305.0,23342,30,675,20,68,n20
t23343,23306.0,23343,93,375,40,60,n46
t23344,23307.0,23344,35,572,40,54,n37
t23345,23309.0,23345,16,246,20,80,n8
t23346,23309.0,23346,60,237,30,47,n17
t23347,23309.0,23347,41,677,30,49,n45
t23348,23310.0,23348,91,136,20,68,n19
t23349,23311.0,23349,99,938,40,61,n19
t23350,23315.0,23350,83,353,20,53,n16
t23351,23316.0,23351,21,313,10,85,n16
t23352,23317.0,23352,38,234,20,90,n4
t23353,23317.0,23353,90,583,40,86,n4
t23354,23318.0,23354,66,425,20,93,n6
t23355,23318.0,23355,60,220,20,90,n9
t23356,23319.0,23356,27,563,10,96,n12
t23357,23322.0,23357,87,557,30,69,n38
t23358,23323.0,23358,95,798,10,67,n49
t23359,23324.0,23359,10,361,30,95,n32
t23360,23324.0,23360,75,522,10,95,n44
t23361,23325.0,23361,66,308,30,53,n29
t23362,23325.0,23362,81,538,40,20,n34
t23363,23327.0,23363,85,576,40,55,n14
t23364,23328.0,23364,71,465,40,31,n38
t23365,23330.0,23365,19,435,30,45,n15
t23366,23330.0,23366,41,136,30,46,n32
t23367,23332.0,23367,66,328,30,54,n16
t23368,23333.0,23368,37,957,10,52,n11
t23369,23333.0,23369,77,639,40,97,n30
t23370,23337.0,23370,71,612,30,40,n7
t23371,23337.0,23371,51,105,30,39,n49
t23372,23339.0,23372,89,440,40,42,n9
t23373,23339.0,23373,52,213,30,31,n36
t23374,23341.0,23374,61,489,30,67,n33
t23375,23342.0,23375,36,884,20,47,n1
t23376,23343.0,23376,84,195,40,70,n47
t23377,23344.0,23377,49,997,10,39,n14
t23378,23345.0,23378,99,219,30,54,n49
t23379,23346.0,23379,77,418,10,37,n20
t23380,23346.0,23380,34,632,40,42,n27
t23381,23346.0,23381,87,573,30,33,n33
t23382,23350.0,23382,78,554,40,97,n3
t23383,23350.0,23383,30,525,20,42,n11
t23384,23350.0,23384,16,227,40,93,n36
t23385,23352.0,23385,22,215,30,70,n11
t23386,23353.0,23386,51,801,20,30,n45
t23387,23354.0,23387,89,750,30,90,n41
t23388,23354.0,23388,89,955,10,33,n45
t23389,23355.0,23389,98,761,20,45,n0
t23390,23355.0,23390,99,114,30,36,n0
t23391,23355.0,23391,10,529,40,23,n28
t23392,23356.0,23392,67,297,40,26,n44
t23393,23357.0,23393,85,781,10,27,n6
t23394,23358.0,23394,46,174,10,41,n7
t23395,23358.0,23395,42,665,20,89,n22
t23396,23358.0,23396,80,606,10,64,n28
t23397,23360.0,23397,39,732,30,98,n0
t23398,23360.0,23398,75,841,40,36,n18
t23399,23360.0,23399,84,992,10,63,n23
t23400,23360.0,23400,56,579,10,77,n45
t23401,23362.0,23401,24,313,30,25,n13
t23402,23362.0,23402,46,273,30,39,n32
t23403,23365.0,23403,81,704,10,55,n33
t23404,23368.0,23404,60,211,10,55,n38
t23405,23368.0,23405,48,389,20,84,n42
t23406,23368.0,23406,31,946,30,78,n43
t23407,23369.0,23407,72,349,20,32,n23
t23408,23371.0,23408,42,581,40,80,n14
t23409,23372.0,23409,84,223,20,26,n34
t23410,23374.0,23410,71,661,30,78,n5
t23411,23374.0,23411,52,283,40,53,n38
t23412,23375.0,23412,30,216,10,48,n29
t23413,23377.0,23413,26,256,10,98,n5
t23414,23377.0,23414,16,636,20,36,n20
t23415,23378.0,23415,68,437,30,99,n31
t23416,23378.0,23416,65,294,40,24,n35
t23417,23379.0,23417,62,783,10,53,n14
t23418,23382.0,23418,20,410,30,88,n44
t23419,23382.0,23419,96,899,20,86,n47
t23420,23384.0,23420,87,609,20,27,n29
t23421,23387.0,23421,25,869,30,27,n12
t23422,23388.0,23422,81,419,20,75,n19
t23423,23389.0,23423,66,523,10,29,n35
t23424,23389.0,23424,57,795,40,53,n39
t23425,23389.0,23425,76,455,40,88,n40
t23426,23390.0,23426,10,429,10,97,n33
t23427,23391.0,23427,53,193,30,62,n45
t23428,23394.0,23428,71,318,20,59,n24
t23429,23394.0,23429,43,604,10,34,n31
t23430,23394.0,23430,26,307,20,88,n32
t23431,23395.0,23431,51,121,40,32,n14
t23432,23395.0,23432,85,192,10,52,n44
t23433,23396.0,23433,49,286,20,35,n14
t23434,23397.0,23434,85,640,30,26,n15
t23435,23397.0,23435,94,316,40,41,n17
t23436,23397.0,23436,69,468,40,67,n48
t23437,23399.0,23437,81,987,30,85,n2
t23438,23399.0,23438,20,988,10,27,n9
t23439,23399.0,23439,29,549,30,54,n34
t23440,23401.0,23440,49,241,30,45,n12
t23441,23401.0,23441,14,135,10,61,n38
t23442,23402.0,23442,93,363,40,70,n11
t23443,23403.0,23443,55,178,20,71,n1
t23444,23403.0,23444,27,195,40,30,n30
